drugbank_id,synonym
DB17343,ICG 136
DB17343,ICG136
DB17343,ICG136:CD123-CD33cCAR T-cells
DB17345,Bizaxofusp
DB17345,Il-4 pseudomonas toxin fusion protein (il-4(38-37)-pe38kdel)
DB17345,Il4-pseudomonas exotoxin fusion protein mdna55
DB17345,IL4(38-37)-PE38KDEL
DB17347,MORAb 066
DB17348,TNT-1
DB17349,Anti-cea/cd3 bispecific antibody ro6958688
DB17349,Cea cd3 tcb
DB17349,CEA TCB
DB17349,Cibisatamab
DB17349,Humanized immunoglobulin g1 (igg1) t-cell bispecific (tcb) antibody targeting carcinoembryonic antigen (cea) and cd3 epsilon chain (cd3e) on t-cells
DB17351,Autologous dendritic cells pulsed with recombinant human fusion protein (MUCIN1 and Glutathione S Transferase) coupled to oxidized polymannose
DB17351,CVac
DB17352,"L-leucine, l-tyrosyl-l-methionyl-l-phenylalanyl-l-prolyl-l-asparaginyl-l-alanyl-l-prolyl-l-tyrosyl-"
DB17352,Tyr-met-phe-pro-asn-ala-pro-tyr-leu
DB17353,Ser-gly-gln-ala-tyr-met-phe-pro-asn-ala-pro-tyr-leu-pro-ser-cys-leu-glu-ser
DB17354,Arg-ser-asp-glu-leu-val-arg-his-his-asn-met-his-gln-arg-asn-met-thr-lys-leu
DB17355,Pro-gly-cys-asn-lys-arg-tyr-phe-lys-leu-ser-his-leu-gln-met-his-ser-arg-lys-his-thr-gly
DB17356,Humanized Anti-Globo H Monoclonal Antibody Monomethyl Auristatin E Conjugate
DB17356,OBI 999
DB17356,OBI999
DB17357,AMG-424
DB17357,AMG424
DB17357,Humanized Bi-Specific Xmab(R) T Cell Recruiting Antibody Construct Directed Against Cd3 And Cd38
DB17358,Soluble receptor fused to part of an antibody that is designed to block the growth factor activin a
DB17358,STM 217
DB17358,STM217
DB17359,"Immunoglobulin G1, anti-(human B-lymphocyte antigen CD20 (B-lymphocyte surface antigen B1, Bp35, leukocyte surface antigen Leu-16, membrane-spanning 4-domains subfamily A member 1))"
DB17359,Ocaratuzumab
DB17360,Human major histocompatibility complex (MHC) non-restricted T-cell line 104
DB17360,TALL 104
DB17360,TALL104
DB17361,Autologous DNP-conjugated tumour vaccine
DB17361,DNP-VACC
DB17361,M Vax
DB17361,M-Vax
DB17361,MVax
DB17362,"AUTOLOGOUS CD4+ AND CD8+ T CELLS, ENRICHED FROM PERIPHERAL BLOOD MONONUCLEAR CELLS (PBMCS) OBTAINED BY APHERESIS TRANSDUCED EX VIVO WITH A NON-REPLICATING, SELF-INACTIVATING (SIN) LENTIVIRAL VECTOR, ENCODING A CHIMERIC ANTIGEN RECEPTOR (CAR) CONSISTING O"
DB17362,Obe-cel
DB17362,"SELF-INACTIVATING LENTIVIRAL VECTOR CONSISTING OF 5' FUSION BETWEEN THE CMV PROMOTER AND HIV LTR, WHERE THE CMV PROMOTER REPLACES THE U3 REGION. PACKAGING SIGNAL (.PSI.), THE REV RESPONSIVE ELEMENT (RRE) AND THE CENTRAL POLYPURINE TRACT (CPPT) ARE RETAIN"
DB17364,AUTO 3
DB17364,AUTO3
DB17365,SynKIR-110
DB17365,SynKIR-meso
DB17365,SynKIR-meso CAR-T cells
DB17367,Gavo-cel
DB17367,Gavocabtagene autoleucel
DB17368,LioCyx-M004
DB17368,mRNA HBV/TCR T-cells
DB17369,autologous human adipose perivascular stromal cells genetically modified to secrete soluble tumour necrosis factor-related apoptosis-inducing ligand
DB17370,TBX 3400
DB17371,Autologous T-cells transfected with PiggyBac transposon plasmid vector expressing B-cell maturation antigen (CAR-T cells)
DB17372,HRBMP4
DB17372,Human Recombinant Bone Morphogenetic Protein 4
DB17372,R-HBMP4
DB17372,RECOMBINANT HUMAN BONE MORPHOGENETIC PROTEIN 4
DB17375,Ferritarg P
DB17375,Yttrium (90Y) Antiferritin Polyclonal Antibodies
DB17376,Humax-cd4
DB17376,"IMMUNOGLOBULIN, ANTI-(HUMAN CD4 ANTIGEN) (HUMAN MONOCLONAL 6G5 HEAVY CHAIN), DISULPHIDE WITH HUMAN MONOCLONAL 6G5 LIGHT CHAIN, DIMER"
DB17376,Zanolimumab
DB17377,Anti-icam-1 monoclonal antibody bi-505
DB17377,Bersanlimab
DB17377,"Immunoglobulin g1-lambda, anti-(homo sapiens icam1(intercellular adhesion molecule 1, icam-1, cd54)), human monoclonal antibody"
DB17377,"Immunoglobulin g1, anti-(human intercellular adhesion molecule icam-1) (human monoclonal bi-505 .gamma.1-chain), disulfide with monoclonal bi-505 light-chain, dimer"
DB17378,T3011
DB17379,(-)-Gossypol
DB17379,"(r)-2,2'-bis(8-formyl-1,6,7-trihydroxy-5-isopropyl-3-methylnaphthalene)"
DB17379,(R)-Gossypol
DB17379,Gossypol r-form
DB17379,"Gossypol, (r)-"
DB17379,"Gossypol, r-"
DB17379,R-(-)-gossypol
DB17380,BXQ-350
DB17380,Saposin C
DB17380,SAPOSIN C (NON-GLYCOSYLATED)
DB17380,SAPOSIN C RECOMBINANT
DB17381,Instiladrin
DB17381,Nadofaragene firadenovec
DB17381,Nadofaragene firadenovec-vncg
DB17381,RAD-IFN
DB17381,RAD-IFN-2B
DB17381,"Replication-deficient adenovirus type 5 (ad5) vector encoding the human interferon alpha 2 (ifna2, interferon alpha-2b) gene under the control of the cytomegalovirus (cmv) immediate-early enhancer/promoter"
DB17381,SCH-209702/SCH-721015
DB17382,AUM 601
DB17382,AUM601
DB17382,CHC 2014
DB17382,HL 5101
DB17382,NOV 1601
DB17383,"4-((7h-pyrrolo (2,3-d)pyrimidin-4-yl)amino)-n-(4-((4-methylpiperazin-1-yl)methyl)phenyl)-1h-pyrazole-3-carboxamide"
DB17384,"4-(5-(2-Chlorophenyl)-3-Methyl-2,10-Dihydropyrazolo[4,3-B] Pyrido[4,3-E][1,4]Diazepin-8-Yl) Morpholine"
DB17384,"5-(2-chlorophenyl)-3-methyl-8-(morpholin-4-yl)-1,10-dihydropyrazolo[4,3-b]pyrido[4,3-e][1,4]diazepine"
DB17384,"Pyrazolo(4,3-b)pyrido(4,3-e)(1,4)diazepine, 5-(2-chlorophenyl)-1,2-dihydro-3-methyl-8-(4-morpholinyl)-"
DB17384,Tinengotinib
DB17385,Lipotecan
DB17385,Lipothecan free base
DB17385,"Propanoic acid, 2-(((2,4,5,7-tetranitro-9h-fluoren-9-ylidene)amino)oxy)-, (4s)-10-((dimethylamino)methyl)-4-ethyl-3,4,12,14-tetrahydro-9-hydroxy-3,14-dioxo-1h-pyrano(3',4':6,7)indolizino(1,2-b)quinolin-4-yl ester"
DB17386,129Xe
DB17386,hyperpolarized 129Xe
DB17386,Xenon xe-129m
DB17386,Xenon-129m
DB17386,"Xenon, isotope of mass 129"
DB17386,"Xenon, isotope of mass 129m(8.88 d)"
DB17386,"Xenon, xe-129m"
DB17387,"4-[[(1S)-1-(4,8-dichloro-1-oxo-2-phenylisoquinolin-3-yl)ethyl]amino]-8H-pyrido[2,3-d]pyrimidin-5-one"
DB17388,"4-{[(2R,3S,4R,5S)-4-(4-Chloro-2-Fluoro-Phenyl)-3-(3-Chloro-2-Fluoro-Phenyl)-4-Cyano-5-(2,2-Dimethyl-Propyl)-Pyrrolidine-2-Carbonyl]-Amino}-3-Methoxy-Benzoic Acid"
DB17389,WTx-Bortezomib
DB17390,Vinblastine N-oxide
DB17391,Trastuzumab vedotin
DB17392,DCLL 9718S
DB17392,DCLL-9718S
DB17392,DCLL9718S
DB17392,"THIOMAB antibody drug conjugate comprised of humanized IgG1 anti-C-type lectin-like molecule-1 monoclonal antibody and DNA alkylating cross-linking agent pyrrolo [2,1-c][1,4] benzodiazepine dimer"
DB17393,Vixtimotamab
DB17394,"2-(4-(4-((1-(107- (4-(fluorophenyl)methoxy)-polyethyleneglycol36))-1H-1,2,3-triazol-4-yl)methoxy)-3,5- diiodophenoxy)-3,5-diiodophenyl)acetic acid"
DB17394,fb-PMT
DB17394,"O,O'-Bis({4-[3,5-diiodo-4-(1-methylene-1,2,3-triazol-4-ylmethoxy)phenoxy]-3,5-diiodophenyl}acetic acid)polyethylene glycol"
DB17394,"O,O′-Bis({4-[3,5-diiodo-4-(1-methylen-1,2,3-triazol-4-ylmethoxy)phenoxy]-3,5-diiodophenyl}acetic acid) polyethylene glycol"
DB17395,3D-185 free base
DB17395,"Benzamide, N-(6-(2,6-dichloro-3,5-dimethoxyphenyl)-1H-pyrazolo(3,4-B)pyridin-3-yl)-4-(3,3-dimethyl-1-piperazinyl)-"
DB17396,BNZ-1
DB17396,BNZ132-1
DB17396,BNZ132-1-40
DB17396,EQ 101
DB17396,EQ-101
DB17396,EQ101
DB17397,SurVaxM
DB17397,SVN53-67/M57-KLH peptide vaccine
DB17398,AVA-6000 (FAP-activated doxorubicin prodrug)
DB17398,"N-[(2R)-1-[(2S)-2-[(3-hydroxy-2-methyl-6-{[(3S)-3,5,12-trihydroxy-3-(2-hydroxyacetyl)-10-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl]oxy}oxan-4-yl)carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]pyridine-4-carboxamide"
DB17399,"N-hydroxy-4-((4-((((1R,2S)-2-phenylcyclopropyl) amino)methyl)-1H-pyrazol-1-yl)methyl)benzamide hydrogen bromide"
DB17400,Belagenpumatucel-L (NCI H-520)
DB17401,Belagenpumatucel-L (RH 2)
DB17402,Belagenpumatucel-L (SK-LU-1)
DB17403,Synthetic Signal Peptide Of Human Mucin-1 (Amino Acids 1-21)
DB17404,Recombinant antibody construct against human CD30 and CD16A
DB17405,Autologous Activated T Lymphocytes (ATL)
DB17405,LuLym-T
DB17406,Recombinant human monoclonal IgM antibody targeting glucose regulated protein 78
DB17408,Borocaptate
DB17410,"BQ-788 free acid, di(methyl-d)-"
DB17410,"D-norleucine, n-((cis-2,6-di(methyl-d)-1-piperidinyl)carbonyl)-4-methyl-l-leucyl-1-(methoxycarbonyl)-d-tryptophyl-"
DB17410,Vodudeutentan
DB17412,FANG
DB17412,Gemogenovatucel-T
DB17413,Recombinant humanized IgG1 anti-HER2 monoclonal antibody conjugated to Duostatin-5
DB17415,OH2 injection
DB17415,Recombinant Oncolytic Herpes Simplex Virus Type II (OH2) Therapeutic Injection (Vero Cell) for Human Use
DB17415,rHSV2hGM-CSF
DB17416,SCH 58500
DB17416,SCH58500
DB17417,AAV AQP1
DB17417,AAV-AQP1
DB17417,AAV2hAQP1
DB17418,"Benzoic acid, 4-((15-oxoretin-15-yl)amino)-"
DB17418,N-4-carboxyphenylretinamide
DB17418,Retinamide (rii)
DB17418,"Retinamide, n-(4-carboxyphenyl)-"
DB17418,Rii-retinamide
DB17419,S-3-[3-amino-phthalimido]-glutarimide
DB17420,VEGFR-2 DNA vaccine VXM01
DB17421,"1(2h)-isoquinolinone, 4-(2-(cyclopropylmethoxy)-5-(methylsulfonyl)phenyl)-2-methyl-"
DB17421,4-(2-(cyclopropylmethoxy)-5-methylsulfonylphenyl)-2-methylisoquinolin-1-one
DB17421,Bet inhibitor cc-90010
DB17421,Trotabresib
DB17422,Ba-302 conjugated to monomethyl auristatin e
DB17422,Ozuriftamab vedotin
DB17423,Proliferation arrested myelomonocytic leukemic cell line-derived cells with a mature dendritic cell phenotype
DB17424,MVA-BN-Brachyury
DB17424,MVA-BN-Brachyury Prime Vaccine
DB17424,MVA-BN-brachyury-TRICOM vaccine
DB17425,BN‐Brachyury vaccine
DB17426,Deoxynucleogen
DB17428,(S)-YK-4-279
DB17428,"4,7-dichloro-3-hydroxy-3-[2-(4-methoxyphenyl)-2-oxoethyl]-1H-indol-2-one"
DB17428,Efdispo
DB17432,Anti-AML/SCCL-trigger monoclonal antibody
DB17432,Anti-CD15 monoclonal antibody PM-81
DB17432,MDX 11
DB17432,Monoclonal antibody PM-81
DB17435,CypCaps
DB17435,Cytochrome P450 isoform 2B1 gene transfected human embryonic kidney 293 cells encapsulated in polymeric cellulose sulphate
DB17436,"Autologous, DNP-Modified Ovarian Cancer Vaccine"
DB17436,Dinitrophenyl-Modified autologous tumor vaccine
DB17436,DNP-Modified autologous tumor vaccine
DB17436,O-Vax
DB17437,Herpes simplex type 1 virus containing cellular B-myb gene as tumor-specific promoter
DB17437,Myb 34.5
DB17437,Myb-34.5
DB17438,EBV-induced natural T cell [EBViNT Cell]
DB17438,EBViNT
DB17439,Allovectin
DB17439,Allovectin-7
DB17439,Allovectin-7(r)
DB17440,Human Papilloma Virus (HPV) Type 16 E6/e7 Synthetic Long Peptide (SLP) Vaccine Component D-3082-L
DB17440,ISA101 component D-3082-L
DB17440,ISA101B component D-3082-L
DB17441,Human Papilloma Virus (HPV) Type 16 E6/E7 Synthetic Long Peptide (SLP) Vaccine Component L-3972-T
DB17441,ISA101B component L-3972-T
DB17442,"IMMUNOGLOBULIN G1 (DE-450-LYSINE), ANTI-(HUMAN TYROSINE KINASE RECEPTOR AXL) (HUMAN-MUS MUSCULUS MONOCLONAL BA301 .GAMMA.1-CHAIN), DISULFIDE WITH HUMAN-MUS MUSCULUS MONOCLONAL BA301 .KAPPA.-CHAIN, DIMER, THIOETHER WITH N-(((4-((N-(6-(3-MERCAPTO-2,5-DIOXO"
DB17442,Mecbotamab vedotin
DB17443,Humanized IgG1kappa monoclonal antibody (anti-HER2 antibody) conjugated to eribulin
DB17444,F6-734
DB17445,Iodine I 131 Lym-1 Monoclonal Antibody
DB17445,Monoclonal antibody LYM-1-I-131
DB17445,Murine MAb (Lym-1) and Iodine 131-I radiolabeled murine MAb (Lym-1) to human B-cell lymphoma
DB17445,Oncolym
DB17446,Erfonrilimab
DB17447,human IgG4-based anti-CD3 x anti-BCMA bispecific monoclonal antibody that binds to CD3 and BCMA
DB17447,Linvoseltamab
DB17448,Maytansin-loaded anti-ceacam5 mab
DB17448,Tusamitamab ravtansine
DB17449,Anacaulase
DB17449,Anacaulase-bcdb
DB17450,Albumin-stabilized nanoparticle (130 nm)
DB17451,"Immunoglobulin g4 (228-proline), anti-(human programmed cell death protein 1) (human-mus musculus monoclonal hlx10 .gamma.4-chain), disulfide with human-mus musculus monoclonal hlx10 .kappa.-chain, dimer"
DB17451,Serplulimab
DB17452,Boserolimab
DB17452,"Immunoglobulin G1-kappa, anti-(homo sapiens CD27 (TNFRSF7, tumor necrosis factor receptor (TNFR) superfamily member 7))"
DB17456,Cdk4/6 inhibitor shr6390
DB17456,Dalpiciclib
DB17456,"Pyrido(2,3-d)pyrimidin-7(8h)-one, 6-acetyl-8-cyclopentyl-5-methyl-2-((5-(4-piperidinyl)-2-pyridinyl)amino)-"
DB17457,Inetetamab
DB17458,Neoantigen specific TCR-T cell therapy
DB17459,Therapeutic allogeneic lymphocytes
DB17460,CD8 enriched young TIL
DB17460,CD8+ enriched young tumor infiltrating lymphocytes
DB17461,telomerase: 540-548 peptide vaccine
DB17462,gp209-2M antigen
DB17465,haNK
DB17465,High-affinity CD16-expressing natural killer cell therapy
DB17465,"NK-92 [CD16.158V, ER IL-2]"
DB17466,Allogeneic gene-edited CAR T cells UCART22
DB17466,Allogeneic TALEN gene-edited CAR T-Cells UCART22
DB17466,Allogenic engineered T cells expressing anti-CD22 CAR UCART22
DB17467,Human IL-15
DB17467,Interleukin-15
DB17467,"Interleukin-15, human recombinant"
DB17467,rhIL-15
DB17468,B-glucan PGG
DB17468,Imprime PGG
DB17468,Odetiglucan
DB17468,PGG B-glucan
DB17469,Disomotide
DB17469,Gp-100:209-217(210m) peptide
DB17469,Gp100:209-217(210m) peptide
DB17469,"L-valine, l-isoleucyl-l-methionyl-l-.alpha.-aspartyl-l-glutaminyl-l-valyl-l-prolyl-l-phenylalanyl-l-seryl-"
DB17470,LP 2307
DB17470,LP2307
DB17472,"(s)-5-amino-3-(4-((5-fluoro-2-methoxybenzamido)methyl)phenyl)-1-(1,1,1-trifluoropropan-2-yl)-1h-pyrazole-4-carboxamide"
DB17472,"1h-pyrazole-4-carboxamide, 5-amino-3-(4-(((5-fluoro-2-methoxybenzoyl)amino)methyl)phenyl)-1-((1s)-2,2,2-trifluoro-1-methylethyl)-"
DB17472,"5-amino-3-(4-((5-fluoro-2-methoxybenzamido)methyl)phenyl)-1-((2s)-1,1,1-trifluoropropan-2-yl)-1h-pyrazole-4-carboxamide"
DB17472,Pirtobrutinib
DB17473,Benmelstobart
DB17473,"gamma1 heavy chain humanized (1-446) [VH (Homo sapiens IGHV2-5*01 (78.6%) -(IGHD) -IGHJ4*01 (100%), CDR-IMGT [8.7.10] (26-33.51-57.96-105)) (1-116)-Homo sapiens IGHG1*01, G1m17,1 CH1 K120, CH3 D12, L14, G1v66 CH2 A27 (CH1 K120(213) (117-214), hinge 1-15"
DB17473,"Immunoglobulin G1 [264-alanine], anti-(human programmed death-ligand 1) (human-Mus musculus monoclonal CBT-502 γ1-chain), disulfide with human-Mus musculus monoclonal CBT-502 κ-chain, dimer"
DB17474,Exlinkibart
DB17474,"Immunoglobulin G1 (de-236-glycine,267-glutamic acid,de-C-terminal lysine), anti-(human tumor necrosis factor receptor TNFRSF9) (human-mus musculus monoclonal lvgn6051 .hamma.1-chain), disulfide with human-mus musculus monoclonal lvgn6051 .kappa.-chain, dimer"
DB17475,Incomplete Freund's adjuvant
DB17475,Montanide ISA 51
DB17475,Montanide ISA 51 VG
DB17475,Montanide ISA-51
DB17475,Montanide ISA-51 VG
DB17477,asparaginase encapsulated in erythrocytes
DB17477,Erythrocyte encapsulated l-asparaginase
DB17477,L-asparaginase encapsulated in red blood cells
DB17477,RBC-encapsulated l-asparaginase
DB17477,Red blood cell-encapsulated L-asparaginase
DB17479,"Immunoglobulin g1, anti-(human epidermal growth factor receptor her3) (human monoclonal isu104 .gamma.1-chain), disulfide with human monoclonal isu104 .lambda.-chain, dimer"
DB17480,Nanrilkefusp alfa
DB17483,Anti-pd-1 monoclonal antibody bi 754091
DB17483,Ezabenlimab
DB17483,"Immunoglobulin g4 (228-proline), anti-(human programmed cell death protein 1) (human monoclonal bi754091 .gamma.4-chain), disulfide with human monoclonal bi754091 .kappa.-chain, dimer"
DB17486,"1-(4-(7-(2-amino-7-fluoro-1,3-benzothiazol-4-yl)-6-chloro-8-fluoro-quinazolin-4-yl)piperazin-1-yl)prop-2-en-1-one"
DB17486,"2-propen-1-one, 1-(4-(7-2-amino-7-fluoro-4-benzothiazolyl)-6-chloro-8-fluoro-4-quinazolinyl)-1-piperazinyl)-"
DB17488,1-((3S)-4-((7M)-7-(6-amino-4-methyl-3-(trifluoromethyl)pyridin-2-yl)-6-chloro-8-fluoro-2-(((2S)-1-methylpyrrolidin-2-yl)methoxy)quinazolin-4-yl)-3-methylpiperazin-1-yl)prop-2-en-1-one
DB17488,"2-propen-1-one, 1-((3S)-4-((7R)-7-(6-amino-4-methyl-3-(trifluoromethyl)-2-pyridinyl)-6-chloro-8-fluoro-2-(((2S)-1-methyl-2-pyrrolidinyl)methoxy)-4-quinazolinyl)-3-methyl-1-piperazinyl)-"
DB17488,Divarasib
DB17490,"2-propenethioamide, 3-(2-bromo-3,4-dihydroxyphenyl)-n-((3,4,5-trihydroxyphenyl)methyl)-"
DB17490,"2-propenethioamide, 3-(2-bromo-3,4-dihydroxyphenyl)-n-((3,4,5-trihydroxyphenyl)methyl)-, (2e)-"
DB17492,Anselamimab
DB17492,Chimeric fibril reactive monoclonal antibody 11-1F4
DB17492,"IMMUNOGLOBULIN G1-KAPPA, ANTI-(HOMO SAPIENS IMMUNOGLOBULIN LIGHT CHAIN AMYLOID (AL) FIBRILS), CHIMERIC MONOCLONAL ANTIBODY (GAMMA1 HEAVY CHAIN CHIMERIC (1-441) (MUS MUSCULUS VH (IGHV2-3*01 (92.6%)-(IGHD)-IGHJ4*01 (92.9%), CDR-IMGT (8.7.5) (26-33.51-57.96"
DB17492,"Immunoglobulin g1, anti-(human amyloid fibril) (human-mus musculus monoclonal cael-101 .gamma.1-chain), disulfide with human-mus musculus monoclonal cael-101 .kappa.-chain, dimer"
DB17493,"5-(5-((3-(4-bromophenyl)-2-imino-4-oxothiazolidin-5-ylidene)methyl)furan-2-yl)isoindoline-1,3-dione"
DB17493,"5-[5-[(Z)-[3-(4-bromophenyl)-2-imino-4-oxo-1,3-thiazolidin-5-ylidene]methyl]furan-2-yl]isoindole-1,3-dione"
DB17493,Bioymifi
DB17494,Iruplinalkib
DB17495,IL-2 variant THOR-707
DB17495,Pegenzileukin
DB17495,Pegylated recombinant interleukin-2 THOR-707
DB17496,HPV-16 trojan peptide vaccine
DB17497,Autogene cevumeran
DB17498,NY-ESO-1 peptide vaccine
DB17499,Selvigaltin
DB17500,Cmp-001 component cpg-a oligodeoxynucleotide tlr9 agonist
DB17500,"Dna, d(g-g-g-g-g-g-g-g-g-g-g-a-c-g-a-t-c-g-t-c-g-g-g-g-g-g-g-g-g-g)"
DB17500,Vidutolimod
DB17501,SIRPα -4-1BBL
DB17503,Lutetium lu 177 pp-f11n
DB17505,Anti-pd-1 monoclonal antibody gls-010
DB17505,"Immunoglobulin g4(231-proline), anti-(human programmed cell death protein 1) (human monoclonal ab122 .gamma.4-chain), disulfide with human monoclonal ab122 .lambda.-chain, dimer"
DB17505,Zimberelimab
DB17506,Etrumadenant
DB17507,"1-piperazinecarbothioic acid, 4-(2-pyridinyl)-, 2-(6,7-dihydro-8(5h)-quinolinylidene)hydrazide"
DB17508,Hafnium oxide
DB17508,Hafnium oxide-containing nanoparticles nbtxr3
DB17509,UCPVax
DB17510,"2-buten-1-amine, 3-fluoro-4-(8-quinolinylsulfonyl)-, (2z)-"
DB17512,VB10.16 vaccine
DB17513,Casdozokitug
DB17513,"immunoglobulin G1-kappa, anti-[IL27 (interleukin 27,IL27p28, IL27A)], Homo sapiens monoclonal antibody,gamma1 heavy chain Homo sapiens (1-456) [VH (Homo sapiens IGHV3-21*01 (95.9%) -(IGHD) -IGHJ5*02 (100%), CDR-IMGT [8.8.19] (26-33.51-58.97-115)) (1-126)"
DB17513,"Immunoglobulin G1, anti-(human interleukin 27) (human monoclonal SRF388 γ1-chain), disulfide with human monoclonal SRF388 κ-chain, dimer"
DB17514,"(s)-1-(3,4-difluorophenyl)-6-(5-(3,5-dimethylisoxazol-4-yl)-1-((1r,4s)-4-methoxycyclohexyl)-1h-benzo(d)imidazol-2-yl)piperidin-2-one"
DB17514,"2-piperidinone, 1-(3,4-difluorophenyl)-6-(5-(3,5-dimethyl-4-isoxazolyl)-1-(trans-4-methoxycyclohexyl)-1h-benzimidazol-2-yl)-, (6s)-"
DB17514,Inobrodib
DB17514,P300/cbp bromodomain inhibitor ccs1477
DB17515,Anti-dkk-1 monoclonal antibody ly2812176
DB17515,Dkk1-neutralizing monoclonal antibody dkn-01
DB17515,"Immunoglobulin g4 (224-proline,233-alanine,234-alanine), anti-(human dickkopf-1) (human-mus musculus monoclonal dkn-01 .gamma.4-chain), disulfide with human-mus musculus monoclonal dkn-01 .kappa.-chain, dimer"
DB17515,Sirexatamab
DB17516,BMX-001 free base
DB17516,"Manganese(5+), ((2,2',2'',2'''-(21h,23h-porphine-5,10,15,20-tetrayl-.kappa.n21,.kappa.n22,.kappa.n23,.kappa.n24)tetrakis(1-(2-butoxyethyl)pyridiniumato))(2-))-, (sp-4-1)-"
DB17517,"Immunoglobulin G4 (52-glycine, 57-phenylalanine, 227-proline, 233-alanine, 234-alanine, 446-alanine), anti-(human programmed death-ligand 1) (human-mus musculus monoclonal SHR-1316 .gamma.4-chain) fusion protein with peptide linker ((ggggs)4g) fusion protein with 20-136-type II transforming growth factor .beta. receptor (human isoform 1), disulfide with (85-glutamic acid) human-mus musculus monoclonal SHR-1316 .kappa.-chain, dimer"
DB17520,2-(isopropylamino)-3-methyl-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)pyridin-4-yl)oxy)pyridin-2-yl)pyrimidin-4(3h)-one
DB17520,3-methyl-2-((1-methylethyl)amino)-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)-4-pyridinyl)oxy)-2-pyridinyl)-4(3h)-pyrimidinone
DB17520,"4(3h)-pyrimidinone, 3-methyl-2-((1-methylethyl)amino)-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)-4-pyridinyl)oxy)-2-pyridinyl)-"
DB17520,Vimseltinib
DB17521,(e)-n-(2-aminophenyl)-3-(1-((4-(1-methyl-1h-pyrazol-4-yl)phenyl)sulfonyl)-1h-pyrrol-3-yl)acrylamide
DB17521,"2-propenamide, n-(2-aminophenyl)-3-(1-((4-(1-methyl-1h-pyrazol-4-yl)phenyl)sulfonyl)-1h-pyrrol-3-yl)-, (2e)-"
DB17521,4SC-202
DB17521,Domatinostat
DB17521,Hdac inhibitor 4sc-202
DB17522,AVB-S6-500
DB17522,Axl fc fusion protein avb-s6-500
DB17522,Batiraxcept
DB17525,XL092
DB17525,Zanzalintinib
DB17526,XmAb 24306
DB17526,XmAb-24306
DB17527,RO 7284755
DB17527,RO-7284755
DB17531,RO 7296682
DB17531,RO-7296682
DB17535,RO 7300490
DB17535,RO-7300490
DB17536,(-)-sirpiglenastat
DB17536,(s)-isopropyl 2-((s)-2-acetamido-3-(1h-indol-3-yl)propanamido)-6-diazo-5-oxohexanoate
DB17536,"L-norleucine, n-acetyl-l-tryptophyl-6-diazo-5-oxo-, 1-methylethyl ester"
DB17536,Propan-2-yl (2s)-2-((n-acetyl-l-tryptophyl)amino)-6-diazo-5-oxohexanoate
DB17536,Sirpiglenastat
DB17538,Atidarsagene autotemcel
DB17538,Autologous CD34+ cell enriched population that contains haematopoietic stem and progenitor cells (HSPC) transduced ex vivo using a lentiviral vector encoding the human arylsulfatase A (ARSA) gene
DB17538,Autologous CD34+ cells transduced with lentiviral vector which encodes for the aryl Sulfatase A complimentary deoxyribonucleic acid sequence
DB17540,D2C7 immunotoxin
DB17540,D2C7-immunotoxin
DB17540,D2C7-IT
DB17542,"Immunoglobulin g4 (225-proline), anti-(human cd47 antigen) (human-mus musculus monoclonal ak117 .gamma.4-chain), disulfide with human-mus musculus monoclonal ak117 .kappa.-chain, dimer"
DB17542,Ligufalimab
DB17543,"Benzoic acid, 4-(6-(3,5-dimethyl-4-isoxazolyl)-1-((1s)-1-(2-pyridinyl)ethyl)-1h-pyrrolo(3,2-b)pyridin-3-yl)-"
DB17543,Brd4 inhibitor plx51107
DB17544,IMM-01
DB17544,IMM01
DB17544,Timdarpacept
DB17545,Jaktinib
DB17546,APR 548
DB17546,APR548
DB17547,Anzurstobart
DB17549,"(3'r,4's,5'r)-4-((6-chloro-2-oxo-1,2-dihydro-spiro(indole-3,3'-pyrrolidin)e-4'-(3-chloro-2-fluoro -phenyl)-1'-ethyl-spiro(cyclohexane-1,2'-pyrrolidine)-5'-carbonyl)-amino)-bicyclo(2.2.2)octane-1-carboxylic acid"
DB17549,"4-((3'R,4'S,5'R)-6''-chloro-4'-(3-chloro-2-fluorophenyl)-1'-ethyl-2''-oxodispiro[cyclohexane-1,2'-pyrrolidine-3',3''-indoline]-5'-carboxamido)bicyclo [2.2.2]octane-1-carboxylic acid"
DB17549,Alrizomadlin
DB17549,"Bicyclo(2.2.2)octane-1-carboxylic acid, 4-((((3'r,4's,5'r)-6''-chloro-4'-(3-chloro-2-fluorophenyl)-1'-ethyl-1'',2''-dihydro-2''-oxodispiro(cyclohexane-1,2'-pyrrolidine-3',3''-(3h)indol)-5'-yl)carbonyl)amino)-"
DB17552,Humanized pd-1 blocking antibody hx-008
DB17552,"Immunoglobulin g4 (252-theronine,306-proline,432-alanine), anti-(human programmed cell death 1) (human-mus musculus monoclonal hx008 .gamma.4-chain), disulfide with human-mus musculus monoclonal hx008 .kappa.-chain, dimer"
DB17553,FT1101
DB17554,FF 10501 01
DB17554,FF-10501
DB17555,SEA CD70
DB17556,S65487
DB17556,VOB560
